item	corpus_ID	idx	final_label	individual_labels	target	prev	next
ampliación|NOUN|f	4	13	2	1,2,2,2,2	Aunque era tarde , añadió — : Esta noche Ephaniah está haciendo la ampliación final del dibujo de los respiraderos .	Hablar de la oscuridad había asustado un poco a Beetle y la idea de un Manuscriptorium vacío no resultaba nada atractiva .	Le ha parecido ver la sombra de algo escrito a mano y va a examinarlo con más atención .
ampliación|NOUN|f	3	8	1	1,1,1,1,1	Una escalerilla conducía al tejado plano de una ampliación de cemento que ocupaba casi toda la parte trasera de la propiedad .	Turner le precedió por un pasillo estrecho que atravesaba el bloque y llevaba a un patio pequeño .	Otra puerta del pasaje daba a una escalera pequeña que bajaba .
ampliación|NOUN|f	3	9	1	2,1,1,1,1	Por las fotos vio que la galería era una ampliación de un edificio mucho más antiguo .	El emplazamiento en Italia se hallaba impreso en la parte inferior .	El tipo de arquitectura que últimamente parecía gustar a los amantes del arte .
ampliación|NOUN|f	3	21	1	1,1,1,1,1	La iglesia , que no sabía qué hacer con el nuevo autocar escolar , había puesto en marcha un programa de ampliación ; ahora recogía a niños blancos de familias pobres de las afueras del pueblo y los llevaba a las frescas y bonitas salas de la iglesia de los Primeros Baptistas para que participaran en las clases de catequesis .	La mirada evaluadora de vendedor del señor Dial recorrió el pequeño grupo de rostros indiferentes .	Tenían la cara sucia , eran esquivos , vestían ropa inadecuada para la iglesia , mantenían la mirada baja y la paseaban por el suelo .
ampliación|NOUN|f	3	18	1	1,1,1,1,1	Tener el corazón destrozado significa disponer de una historia , y las suyas , con sus repeticiones y ampliaciones , hacían que se sintieran cerca el uno del otro .	Casta y platónica : ésa fue la engañosa situación que condujo a la seducción de Edward por parte de Susan , o a la de Susan por parte de Edward , tanto da , con el resultado final de su matrimonio y posterior divorcio .	Más Edward que Susan , puesto que ésta no tenía mucho que decir acerca del Sinvergüenza de Jake .
ampliación|NOUN|f	3	6	1	2,1,1,1,1	Encargó a Benjamin que diseñase una ampliación en la parte trasera y , mucho antes de que a alguien se le ocurriera la idea , hizo que pareciera un estudio poniendo lámparas de pie y cómodos sofás de cuero , así como una pequeña barra donde se podía tomar café , refrescos y galletas caseras .	Al cabo de tres años , había sacado a flote la librería Village y había empezado a obtener unos modestos beneficios .	Transformó un rincón en una zona para niños con juguetes y mesas bajas donde los pequeños podían sentarse a leer o hacer dibujos con lápices de colores .
ampliación|NOUN|f	13	27	1	1,1,1,1,1	Una muestra de diversidad es el aumento de la actividad en nuestra radio por Internet , con un incremento del número de horas de emisión y la ampliación de su capacidad para incluir programas en directo .	En cuanto a nuevos canales y otras iniciativas desarrolladas durante este año , se generó la emisión en alta definición para Canarias con desconexión territorial , permitiendo a nuestros anunciantes emitir su publicidad al máximo nivel de calidad de imagen .	Dentro de las novedades para hacer más modernos y atractivos nuestros programas , nos hemos dotado de un sistema de presentación interactiva para la información meteorológica de última generación , así como un sistema de subtitulado para programas directos , de alta calidad y eficiencia .
ampliación|NOUN|f	13	39	1	1,1,1,1,1	Como se anticipaba en el folleto de salida a bolsa , en el mes de febrero de este año , y concurrente con el inicio de cotización de las acciones de la Sociedad , se procedió a hacer una ampliación de capital de 200 millones de euros .	Por tanto , el endeudamiento neto , definido como la deuda bancaria menos el efectivo y menos las inversiones financieras a corto plazo , ascendió a 1.004 millones de euros a 31 de diciembre .	Esta ampliación , junto a la liquidación de las cuentas intragrupo existentes en aquella fecha entre el Grupo ACS y Saeta Yield , permitió reducir el saldo de la deuda asociada a los proyectos en 141 millones de euros .
ampliación|NOUN|f	10	26	1	1,1,1,1,1	Como se ha indicado anteriormente , paralelamente a los trabajos realizados en el lado terrestre del aeropuerto , particularmente en la terminal , se ejecutará la ampliación de la pista 03R/21L .	En las distintas etapas del proyecto se realizan trabajos lado terrestre y el del campo aéreo , acciones a ejecutar en cada ámbito han sido separadas en cuadros distintos .	Esta parte del proyecto está particularmente condicionada por topografía existente y las condiciones climáticas habituales en la zona .
ampliación|NOUN|f	10	37	1	1,1,1,1,1	Asimismo , para hacer frente a esta situación y ante el crecimiento del interés a nivel mundial por la práctica de ecoturismo y del turismo de aventura , el sector público y privado ha trabajado en la ampliación de la oferta turística con el fin de lograr satisfacer las exigencias del mercado ; sin embargo , aún falta mucho por lograr .	En tal sentido , entre los años 2014 y 2016 se ha desarrollado una cartera de 75 nuevos productos regionales , se elevó a 79 el número de emprendimientos de Turismo Rural Comunitario ; así como el número de intervenciones de las iniciativas de Al Turista , lo Nuestro y De mi Tierra , un Producto ; además de fortalecer el posicionamiento de la artesanía peruana en el exterior .	Vinculado con el ecoturismo se encuentra la propuesta de productos turísticos especializados como el aviturismo .
ampliación|NOUN|f	1	4	1	1,1,1,1,1	Amper precisa que la ampliación de capital tiene por finalidad la optimización de los costes de estructura y la financiación de posibles oportunidades de inversión .	En un hecho relevante remitido a la CNMV , la empresa señala que el importe máximo de la citada ampliación de capital es de 4,97 millones de euros .	La operación se instrumentará mediante la emisión de 49.738.013 acciones ordinarias de 0,05 euros de valor nominal , con una prima de emisión de 0,05 euros por cada acción .
ampliación|NOUN|f	1	54	1	1,1,1,1,1	Como informó en su edición impresa del miércoles CincoDías , el acuerdo de refinanciación a largo plazo anunciado el martes por Dia , de 912 millones sin vencimientos hasta 2023 , sirve a las partes como base para esa negociación , pese a que formalmente estaba vinculado a la aprobación de la propuesta de ampliación de Dia con Morgan Stanley tumbada ayer .	Así se descarta una petición inmediata del concurso de acreedores o el vencimiento anticipado de la deuda bancaria .	Todos trabajan ya en un acuerdo que salve a la empresa del concurso .
ampliación|NOUN|f	1	38	1	1,1,1,1,1	El presidente de la compañía , Luis Gallego , ha reiterado la petición de la llegada del AVE hasta la T4 , en la que está previsto que operen Iberia y Air Europa en el marco de la ampliación del mayor aeropuerto de Aena .	Iberia ha insistido esta tarde , ante un nutrido grupo de periodistas en Madrid , en la necesidad de mejorar la conectividad e intermodalidad en el aeropuerto de Barajas para hacerlo competir como hub con los de París , Fráncfort o Ámsterdam .	Iberia maneja informes en los que se estima que el tren de alta velocidad podría aportar entre 300.000 y 400.000 viajeros extra al aeropuerto madrileño .
ampliación|NOUN|f	1	2	1	1,1,1,1,1	Desde su ampliación de capital del pasado mes de julio , la empresa ha atraído a grandes inversores como Providence , las familias Ybarra Careaga , Domínguez y Del Pino , junto a gestoras como Fidelity , Santander , Popular , EDM y azValor .	Por otro , la empresa debe recibir la aprobación de la Comisión Nacional del Mercado de Valores ( CNMV ) .	MásMóvil es la gran estrella del MAB y del conjunto de los mercados financieros españoles .
ampliación|NOUN|f	1	10	1	1,1,1,1,1	A modo de avance de resultados , derivado de la ampliación de éste estudio , cabe resaltar que la mayoría de las entidades analizadas mantienen su propio esquema de cálculo en el tiempo sin que existan indicios de manipulación de la APM en función del momento .	En síntesis , y con carácter general , podemos concluir que el ebitda publicado por las entidades no guarda homogeneidad de criterio en su cálculo siendo , en la mayoría de los casos , superior al normalizado definido por AECA , circunstancia que se mantiene en el tiempo para el periodo analizado .	En consecuencia , y aunque como se ha demostrado la mayoría de las entidades publican un ebitda superior al normalizado , no existen evidencias significativas de cambio de criterio temporal en el cálculo del ebitda publicado , alcanzando una puntuación media de 9,86 sobre 10 en “ uniformidad de cálculo ” .
ampliación|NOUN|f	1	9	1	1,1,1,1,1	Santander prevé iniciar el período de suscripción de la ampliación a principios de julio y tenerla cerrada a finales de ese mes .	Con la ampliación anunciada hoy , será la segunda que realiza el banco en dos años y medio , tras la realizada en enero de 2015 por 7.500 millones de euros , entonces - a diferencia de ahora - sin derechos de suscripción preferente .	Dentro del marco de resolución adoptado por el FROB , las acciones de Popular y las dos emisiones de bonos contingentes convertibles de la entidad ( cocos ) , por un importe superior a los 1.200 millones de euros , se destinan absorber pérdidas y pierden por tanto todo su valor .
ampliación|NOUN|f	1	49	1	1,1,1,1,1	La firma asturiana con más de 160 años de historia no logra levantar cabeza pese a la inyección de capital por 125,7 millones de euros llevada a cabo a finales de julio y la quita del 85 % que realizaron los bancos a su deuda antes de realizar su ampliación de capital .	Duro Felguera parece que no sale del oscuro callejón en el que entró hace más de un año .	La compañía asturiana ha tenido que recurrir a la contratación de Senén Touza , el consultor de Deloitte que salvó a Pescanova de la quiebra como chief reestructuring officer ( CRO ) con categoría de director general para que intente reflotarla .
ampliación|NOUN|f	1	1	1	1,1,1,1,1	La ampliación de capital de la filial británica será sufragada por la matriz Pontegadea Inmobiliaria , la pata destinada a la compra de edificios por todo el mundo de Pontegadea Inversiones , el family office de Ortega , desde el que controla la participación mayoritaria en Inditex .	Por ejemplo , este año ha recibido del grupo textil 1.626 millones como accionista .	El valor en libros de las inversiones inmobiliarias de la filial británica alcanzó en 2018 una cifra de 1.837 millones de libras ( 2.171 millones de euros ) .
